relation_id,target_maker_id,is_auto_disambiguation
6888,1092,
6891,1094,
6892,1819,
7211,2778,
7452,724,
7455,4409,
20967,10349,
7456,5610,
7457,4408,
7458,9291,
7460,5500,
7461,9291,
7546,1436,
7547,678,
7722,2585,
7723,431,
7724,4424,
8730,432,
8734,432,
8735,188,
9117,1725,
9306,4767,
9307,6391,
9308,6392,
9317,2812,
9318,2814,
9319,2813,
9437,9274,
9439,6513,
9440,9274,
9441,9275,
9442,6513,
9443,4840,
9511,339,
9579,2268,
9580,605,
9581,605,
9583,2268,
10066,7536,
10067,3105,
10068,7537,
10242,3193,
10243,3192,
10257,5852,
10552,605,
10729,3467,
10856,3455,
19923,9554,
4276,5722,
10859,461,
10860,3455,
13148,2217,
13149,2218,
13968,8793,
19386,8177,
5798,4258,
13969,9302,
13970,9303,
13971,9303,
17989,8330,
5799,2880,
14915,5577,
14916,2032,
14917,4552,
14918,4551,
15256,432,
15257,5745,
15259,2603,
15260,432,
15261,432,
15262,5744,
15264,2603,
15517,5947,
18410,575,
9326,2811,
5801,4258,
18657,1420,
18658,1420,
19251,5267,
2803,4880,
2805,1321,
2806,3518,
2807,1486,
18662,5672,
2808,1488,
3544,761,
3546,764,
3914,1937,
3915,1936,
3918,2610,
4275,6011,
5802,2880,
5803,4258,
6753,1989,
6754,4651,
6759,5065,
6771,1698,
6772,1998,
6907,6540,
6910,4784,
7104,2121,
7156,2960,
7157,2143,
7158,1882,
7412,1391,
7413,9727,
7414,2868,
7415,2251,
7416,2252,
7627,5156,
7628,1493,
7629,8381,
7631,471,
7632,5156,
7633,1493,
7634,8381,
7635,8175,
7638,2327,
13594,6501,
7727,8357,
7693,5995,
7696,2329,
7697,2330,
7698,2332,
7699,2853,
7700,2334,
7725,8356,
7726,8355,
7738,6018,
7740,8321,
7741,9191,
8904,4600,
8905,3012,
15600,8221,
10533,7606,
9749,2930,
9820,3122,
9887,3423,
10119,3119,
10186,5818,
10241,3768,
10246,3192,
10247,3191,
10382,1196,
10383,3271,
10384,3271,
10385,1196,
10480,3492,
12103,2962,
13859,5391,
12898,554,
12900,430,
12901,431,
13018,4500,
13020,914,
13023,4485,
2750,603,
13025,915,
13613,5130,
13615,5130,
13617,5130,
14548,2480,
14557,1612,
15165,9246,
13328,4620,
9614,4963,
15166,9246,
18556,8751,
18829,7360,
804,2900,
809,4020,
810,3797,
811,3777,
4787,1204,
4788,1204,
6554,1524,
6557,1600,
6559,1918,
4134,3817,
9907,2991,
6765,4650,
6768,1698,
6769,4600,
6770,1999,
6831,2013,
6832,2759,
6833,2015,
6933,2069,
7045,2913,
7251,1907,
7276,5607,
7277,5607,
7278,3452,
7279,3452,
7280,4600,
7353,2233,
7354,2234,
7356,2236,
7484,1487,
7728,5495,
7732,9277,
8443,2631,
8444,2632,
8445,2633,
17990,10504,
9908,2992,
8447,455,
8448,2634,
8450,442,
8738,2605,
8762,745,
8766,2614,
8767,1489,
8906,4692,
8908,6203,
8909,6204,
8912,2702,
8913,4692,
8914,2679,
8915,6203,
8916,6204,
8919,2702,
8929,2603,
9127,573,
9128,1041,
9129,2016,
9327,2813,
9910,2991,
9289,605,
9449,6521,
13638,7164,
9911,4458,
9378,2824,
15606,10126,
9975,5286,
13874,3311,
10087,3108,
9451,4842,
10089,2224,
10090,4600,
10144,7645,
10145,3126,
10146,3130,
10147,3127,
10171,3142,
10172,7702,
10174,3142,
10351,8108,
10833,3984,
10834,2467,
11014,2599,
18820,8697,
15175,8155,
11015,2599,
11518,3142,
11519,3745,
11681,1691,
11682,3851,
11683,3851,
11684,1691,
11719,1772,
12972,1113,
12973,4470,
13194,2770,
13938,5097,
14128,9167,
14129,8900,
14130,8900,
14054,3288,
15621,4335,
14131,9177,
14133,5266,
15003,8372,
15005,8372,
15172,8903,
14753,2280,
8879,6164,
17115,7377,
17307,9318,
17308,9317,
18370,3070,
18663,4560,
19013,5771,
19014,4372,
19015,3165,
19099,4923,
8887,4066,
15105,7456,
6962,2078,
6963,1109,
7150,2138,
7151,2139,
7152,2141,
7330,5688,
7331,2226,
7332,3510,
8888,4064,
8889,2665,
9120,6252,
9587,2876,
9588,4853,
9601,3643,
9602,3643,
9603,3643,
9885,2988,
10074,7536,
10075,3104,
10076,5690,
10077,5691,
10398,8315,
10343,3248,
10350,5426,
10511,5085,
10512,9977,
12903,4428,
12904,566,
13336,3851,
13337,1691,
13338,1691,
13339,7941,
13340,3851,
20065,9149,
13539,548,
13540,6416,
13742,675,
10399,1050,
14240,2282,
14241,5160,
14566,2177,
14745,2280,
14765,5520,
14766,5520,
14767,3430,
15006,2205,
15473,5916,
15474,5917,
15475,5918,
18152,557,
4595,4470,
18794,8907,
18797,8913,
2620,2760,
2621,2016,
2622,1041,
5554,3840,
6773,4743,
6775,8262,
6777,6359,
6778,6361,
6812,50,
6814,5389,
6816,50,
10400,3406,
6818,50,
6821,571,
7324,1391,
7325,1611,
7527,1072,
7828,2542,
7829,5608,
8740,325,
8741,2322,
8773,4990,
8775,4990,
8830,2627,
8832,5170,
8849,2647,
8850,5640,
8851,4600,
9147,4073,
9148,2766,
9149,2765,
9361,6430,
9987,9429,
18018,2690,
10175,3143,
10177,7702,
10178,3745,
10213,9279,
10215,9196,
10216,9197,
10217,3164,
10259,7824,
10468,3308,
10883,3439,
10886,2110,
11150,7407,
11349,183,
11350,3654,
11351,8353,
11353,2902,
11762,3939,
11763,3940,
13008,10198,
4214,9532,
13012,403,
13013,5536,
13729,4948,
15012,2266,
9410,5426,
15013,2266,
15137,795,
15361,5838,
16102,2618,
16215,10010,
16216,10010,
18660,2661,
19286,9279,
19288,9196,
19289,3170,
19290,4372,
2912,999,
2913,1213,
2915,1214,
3550,763,
3551,761,
3552,762,
4215,8880,
3553,2914,
4208,8880,
4211,8803,
4217,6589,
4220,4875,
13642,5392,
6939,4881,
4963,1449,
5804,4258,
5805,1619,
6449,1872,
6450,1357,
6728,2645,
6732,2772,
6733,3481,
6734,1984,
6751,1990,
6752,4651,
15776,1076,
6941,2962,
6826,4714,
6945,7836,
6946,4881,
6972,4920,
7047,605,
7050,2909,
7160,2085,
7161,5174,
7162,3332,
7247,922,
7249,922,
7250,7366,
7305,7498,
7357,430,
7358,2233,
7359,2234,
7360,2235,
7380,2241,
7381,2244,
7382,2243,
7384,3121,
7544,2287,
7545,5924,
7568,1568,
7569,2304,
12909,5579,
7574,5468,
7575,9291,
7576,826,
7577,6016,
20070,9149,
7579,826,
7580,2266,
7581,826,
7583,825,
7584,9814,
7642,2332,
7644,2329,
7645,5995,
7646,2330,
7647,2333,
7648,2334,
8765,3546,
12913,5579,
11331,2885,
12914,5579,
9126,2015,
9162,9433,
9164,608,
9124,2013,
9125,2014,
21057,10531,
9166,4889,
9167,3573,
9464,1577,
9488,3232,
9489,5573,
9491,2291,
9493,460,
9610,3028,
9611,2891,
9655,6751,
9656,8579,
9675,4437,
9677,10561,
9678,5633,
9679,5592,
9680,761,
9682,566,
9684,3518,
9685,795,
9686,2085,
9980,682,
9981,1561,
9982,5775,
10019,4223,
10020,4222,
10021,4222,
10022,4222,
10181,3142,
10219,3174,
10239,3188,
10240,1022,
10685,2390,
10686,1046,
10687,3423,
12967,8806,
10772,3465,
10773,8845,
10774,9537,
13312,4245,
13314,2259,
13315,2914,
13333,9132,
10485,832,
13611,4843,
13651,2226,
13837,8510,
14242,2282,
14243,5338,
15160,9243,
15420,9453,
15465,5917,
15466,5919,
15641,2602,
18377,9643,
18640,4465,
19480,9197,
19481,9196,
19482,3170,
7349,2236,
19484,3610,
19775,1140,
2430,7747,
2432,9145,
6255,1817,
6257,823,
13646,5459,
6967,1988,
6968,4907,
6969,1988,
6970,561,
6971,6640,
7109,3383,
7110,1550,
7258,5649,
7347,2234,
7348,2235,
7655,2333,
7369,2975,
7375,2242,
7376,2243,
7378,3121,
16278,2048,
7379,2914,
7448,5866,
7481,7892,
13950,1485,
7656,2334,
7482,2269,
7570,5939,
7571,1568,
7572,2303,
7649,5995,
7650,5996,
7651,8382,
7652,2330,
7654,2332,
8958,1343,
8959,2992,
9351,4777,
9352,4778,
9558,2219,
9559,3100,
9560,1345,
9561,3101,
9665,6850,
9790,5116,
10209,3635,
10210,10033,
10263,1104,
10264,3212,
10302,7951,
10303,840,
10304,2610,
10386,8267,
10387,3270,
10402,3277,
10403,1050,
10404,8320,
10405,4600,
10439,3294,
10440,5183,
10441,1513,
10442,3290,
10449,10299,
10452,678,
10467,3309,
10479,4654,
10784,2003,
10790,8666,
10791,8666,
11033,9478,
11035,1291,
11036,795,
11037,9478,
11039,1852,
11639,3815,
13055,4890,
13691,10176,
13692,4956,
13836,2134,
13991,5136,
14565,3669,
14802,2872,
14803,1345,
15542,2003,
15543,2003,
15544,2700,
15625,3295,
3578,8190,
8989,6203,
3581,5760,
3585,8190,
3586,294,
3588,8190,
3589,4057,
3590,4196,
6432,6909,
6434,1357,
6437,6909,
6440,6910,
6785,2706,
6786,2001,
6787,1697,
7168,2154,
7169,4413,
7170,2154,
7390,2241,
7391,2242,
7392,2243,
7394,3121,
20107,9763,
7532,5339,
7533,5160,
8839,4614,
8867,1142,
8881,4066,
8882,4066,
8883,4065,
8884,4064,
8885,2666,
8900,2670,
8901,4063,
8986,4692,
8988,2680,
8990,6204,
9138,9263,
9139,3007,
9143,4717,
10165,1148,
9145,6269,
9146,566,
9168,8825,
9144,9263,
9171,4560,
9413,1055,
9414,1053,
9415,1053,
9416,2836,
9417,9640,
11332,2885,
9497,3499,
10166,3138,
9592,8876,
21066,4916,
9593,4258,
10167,288,
9595,1620,
9597,1619,
9598,6569,
9599,6569,
9748,2931,
9852,5788,
9854,8922,
9959,7120,
9960,2891,
9994,3275,
9995,3276,
10013,4172,
10014,7033,
10015,5880,
11316,3636,
10048,6000,
10265,3211,
10266,1104,
10345,8077,
10346,3247,
10525,5646,
10727,9945,
2772,341,
10831,3457,
10956,3468,
10957,3453,
10958,3468,
11107,1725,
11382,1535,
11383,3651,
11384,3660,
11385,3661,
11516,3143,
12203,786,
12204,3328,
12205,9153,
12206,9156,
12207,9159,
12209,4968,
12212,786,
12850,724,
12851,2266,
13044,3420,
13606,6513,
13681,4465,
13731,4948,
14148,8866,
10017,1142,
15008,2542,
15009,2387,
15010,5608,
16473,4133,
16702,1590,
16858,10363,
17116,8926,
17710,752,
17711,1943,
17812,9053,
2488,1204,
3637,781,
3639,5103,
4594,6715,
10336,77,
6736,2772,
6737,1983,
6911,3831,
6912,2058,
6913,1138,
6915,2054,
6960,1109,
6961,2079,
7039,6742,
7040,2095,
11333,2885,
7042,4117,
7164,5184,
7165,5768,
7178,4185,
7241,2195,
7310,5680,
7311,4531,
7312,2218,
7313,1612,
7314,2219,
7385,2241,
7386,2244,
7387,2242,
7389,3121,
7449,5868,
3869,794,
10337,5948,
7485,7937,
7488,7937,
7489,1128,
7534,5715,
7535,5863,
7536,5887,
7537,5956,
7538,7971,
7542,5924,
7543,2288,
7548,2291,
7549,3230,
7550,3231,
7559,3036,
7597,6166,
7659,2329,
7662,2332,
7663,2333,
7664,2334,
7686,2329,
7688,2330,
7690,2333,
7691,2334,
8768,2093,
9118,1725,
9607,4307,
9608,4307,
9664,1418,
9751,2932,
9786,4151,
9787,1485,
9922,417,
10016,1429,
10338,1026,
10455,5265,
10456,5266,
19139,9989,
10819,2772,
10822,10258,
10825,4600,
10828,2359,
6922,2056,
10946,3469,
10947,3453,
10948,6664,
10950,7269,
10953,8259,
10954,9548,
10955,3469,
11677,1473,
11689,2866,
11692,1382,
11694,8735,
11764,3938,
11765,3940,
11766,3938,
13396,566,
13398,566,
13545,2048,
15568,4100,
15628,612,
15629,9158,
15630,612,
19813,9447,
20302,10344,
3549,764,
4257,5136,
5850,1656,
6354,2056,
6355,2057,
6923,1138,
7286,2206,
10379,7026,
7441,4257,
7442,4583,
7443,2609,
7444,4257,
7445,4257,
13647,4714,
17550,7825,
233,1556,
9335,2813,
9336,2811,
9338,2812,
9864,557,
9866,935,
9988,4865,
10357,139,
10378,4277,
10380,4277,
10395,3276,
10429,7037,
10430,9147,
10487,9985,
14055,3288,
10495,786,
10496,9153,
10497,4114,
10498,9156,
10499,9159,
10501,4968,
10503,786,
10504,9985,
10505,557,
10538,4438,
10539,8048,
11292,3506,
11638,3816,
11641,3834,
11666,9328,
11667,1534,
11668,4339,
4946,10541,
19302,4600,
11673,8429,
12183,6724,
12184,6726,
12185,9271,
12186,9267,
12187,9268,
12188,9269,
12189,9266,
12191,6721,
12192,4112,
12224,4468,
12225,3321,
12314,3021,
12748,1534,
12892,3228,
13305,4602,
13620,9475,
13621,6566,
13722,9115,
13723,6656,
14134,5265,
14135,3301,
15179,556,
15180,557,
15181,556,
15274,1717,
15275,4696,
15297,9372,
15299,5778,
15301,5777,
15302,5779,
15303,5777,
15304,5778,
15305,4545,
15381,1922,
15999,6294,
16000,6293,
16022,6338,
16986,4213,
16987,2181,
17025,3077,
17026,4223,
17027,4222,
17028,7285,
17229,7488,
17270,3106,
17329,4470,
17368,3129,
17426,5809,
17819,9257,
18302,2036,
18492,3114,
18493,8707,
18818,4770,
19120,9980,
19121,4628,
11526,933,
19123,2977,
19144,3150,
19145,529,
19270,4217,
19299,4600,
19300,4600,
19301,4237,
19303,4600,
19474,5495,
19475,2343,
19512,9287,
19650,3314,
20218,763,
1788,1921,
1789,1076,
1790,1921,
1791,3362,
1792,1376,
1794,346,
2558,779,
5257,667,
5258,1349,
5260,1861,
5618,442,
5619,1884,
4523,4776,
6467,442,
6468,442,
6469,5190,
6739,1987,
6999,6654,
7001,9107,
7121,2134,
7122,4162,
7244,2194,
7327,4541,
7350,2233,
7351,2235,
7352,2236,
7560,1952,
7561,1951,
7676,2334,
7678,2329,
11478,3687,
7682,2332,
7680,2330,
7681,8787,
7683,2333,
7684,2334,
8737,2606,
8752,814,
8753,6362,
8754,4932,
8756,6519,
8759,6795,
8760,2248,
9199,2774,
9962,449,
9966,1896,
10111,5713,
10114,8885,
10291,3215,
10292,3214,
10293,3216,
10294,3218,
10814,3453,
10970,7959,
10966,3453,
10968,7295,
10969,10189,
12272,1880,
12363,3077,
13597,832,
13772,9156,
13810,4996,
14402,548,
15315,9179,
15316,711,
15469,188,
15470,5916,
15471,5917,
15472,5919,
63,5418,
1870,3002,
3885,547,
6951,4884,
6952,2073,
7043,2714,
7057,2085,
8772,1607,
8777,2248,
15294,2692,
8952,2690,
8953,8277,
8954,1576,
8955,8278,
8956,792,
9772,2941,
9773,2942,
9774,6926,
9775,1164,
10120,2241,
10121,2244,
10122,2242,
10123,2243,
10183,5814,
10196,3153,
10197,3155,
10268,3215,
10269,3214,
10270,3216,
10271,3217,
10281,3214,
10282,3216,
10283,3217,
10284,3218,
10297,9298,
10298,3215,
10299,3214,
10300,3217,
10319,3231,
10321,2290,
10323,2290,
10324,5570,
10339,2307,
10340,1017,
10375,768,
10376,4057,
10377,5529,
10406,3406,
10407,1050,
10408,3277,
10663,5974,
4947,10542,
11520,3747,
11704,3866,
15409,8961,
12086,2321,
12087,5631,
12088,768,
12216,4971,
12239,139,
12781,10046,
13400,566,
13423,2085,
13424,4685,
13746,9992,
13747,9993,
13748,4016,
13749,5130,
13751,4913,
14993,3259,
14994,471,
15410,8960,
15412,7833,
12289,2280,
15417,8962,
17778,8064,
19859,6965,
4254,5342,
4417,444,
8803,2633,
8974,1730,
8976,1730,
9000,8650,
9001,1726,
9122,2011,
9884,2989,
9997,7254,
9998,5064,
10052,4528,
10109,4258,
10110,3585,
10335,8008,
10354,3252,
10355,2313,
10388,6008,
11024,2175,
11087,5907,
11101,6094,
11102,6091,
11103,2650,
11104,1047,
11105,6092,
11293,896,
11685,1691,
11686,3850,
11687,4631,
11688,3850,
12104,2671,
12105,2670,
12383,9209,
13118,4511,
13146,3099,
13167,3107,
13168,987,
13201,2241,
13203,2243,
13205,2242,
13388,5736,
13786,5121,
14526,832,
14529,4890,
14531,167,
15428,5883,
3870,610,
17910,9287,
15493,7990,
15624,5224,
17909,8204,
17911,9287,
19643,5721,
19644,5721,
4117,902,
6664,756,
6665,2298,
6666,756,
6667,2298,
6668,1954,
6914,2055,
6950,4884,
7447,2037,
8804,2540,
8805,2632,
8806,2633,
8807,2634,
15309,8922,
9080,605,
4949,3454,
9375,2824,
9779,4150,
9780,1549,
9796,2144,
9797,1882,
9798,2143,
9826,4523,
9892,4458,
9893,2992,
9895,2993,
9898,4458,
9899,2993,
9912,2404,
10061,1345,
10062,3100,
10063,1345,
15310,8697,
10064,1345,
10065,2872,
10168,2868,
10169,2869,
10170,2252,
10198,4586,
10199,3153,
10200,3154,
10470,3306,
10515,7028,
10516,2148,
10901,3423,
10902,3423,
12095,2962,
12112,4065,
12113,2665,
12114,2665,
12115,2666,
12169,2028,
12173,4081,
12785,5308,
12180,6719,
12196,4110,
12218,2899,
12240,5042,
12248,2948,
12349,4221,
12351,4217,
12352,1461,
12353,1462,
12356,4219,
12376,4232,
12377,5615,
12378,4600,
17097,8923,
12732,1994,
12789,3825,
12927,6861,
12937,5655,
12999,4900,
13000,9567,
13142,4524,
13151,2219,
13155,4537,
13238,1972,
13374,2793,
13607,2045,
13700,9861,
14769,5519,
14770,3430,
14773,5519,
14774,9902,
15308,2977,
17146,3534,
17147,7406,
17654,7937,
17655,2273,
18646,8814,
19079,8087,
19588,9318,
19589,7580,
11527,3763,
10987,3475,
6401,667,
6402,1349,
6403,1350,
7469,2875,
7472,2875,
7473,6549,
7475,2875,
8661,431,
8662,431,
8813,2540,
8814,2631,
8815,2632,
10156,3133,
10157,3131,
10185,5814,
10203,2036,
10286,3215,
10287,3214,
10288,3217,
10289,3218,
10325,2856,
13745,6698,
10989,539,
10326,3230,
10327,3231,
10523,5257,
10986,4005,
10992,4005,
10993,3475,
10994,8234,
10995,539,
10996,3474,
10997,8754,
10998,3474,
11215,8632,
11219,3598,
11223,2793,
11225,3295,
11227,3331,
11424,4375,
11425,3682,
11502,7638,
11952,3460,
11953,9509,
12106,2665,
12107,4066,
12231,6839,
12232,9022,
12233,6837,
12249,4150,
12250,1549,
12267,2131,
12273,8370,
12274,2137,
12275,3402,
12276,2137,
12278,8655,
12279,5070,
12283,10243,
12284,6980,
12287,3071,
12318,2158,
12325,5258,
12329,2169,
12344,1003,
12364,3077,
12379,5615,
12381,5612,
12399,7411,
12400,5645,
20968,10451,
18765,8882,
13027,6643,
13119,4508,
13120,4513,
13147,8607,
13158,4535,
13159,4534,
13166,2223,
13176,5700,
13178,4553,
13180,5576,
13191,5622,
13192,5622,
13438,2170,
13460,8593,
13463,6327,
13577,8638,
13715,2083,
13726,10063,
13999,2959,
14038,3282,
14039,5171,
14041,5171,
14935,7419,
14936,4434,
14938,7419,
14939,4434,
15331,3064,
15344,3147,
15433,5887,
15481,2287,
15482,2288,
15540,5968,
18015,1012,
18174,8409,
18175,8410,
18176,8408,
18177,8409,
18178,8410,
18179,2586,
18180,8407,
18181,8410,
18182,8407,
18183,8408,
18184,8409,
18185,2586,
18186,8407,
18187,8408,
18188,8375,
18192,4755,
18372,3943,
18375,4979,
18385,2906,
18386,3019,
18392,8409,
18393,8410,
18394,2586,
18395,8407,
18396,8408,
18397,2587,
18565,8752,
18566,3472,
13774,4971,
1114,1516,
18768,5053,
19082,9056,
19113,9122,
12227,4127,
19179,786,
19180,3328,
19181,9153,
19182,4114,
19183,9159,
19184,786,
19247,6024,
19261,3257,
6259,1817,
6260,1817,
6261,1815,
6262,823,
8790,2706,
8791,2001,
8792,1697,
8794,1901,
8795,5153,
8934,2797,
8969,641,
8970,1867,
11412,3669,
12243,2124,
9215,9170,
9216,2173,
9467,2333,
9471,2329,
9473,8787,
9474,2332,
9475,2333,
9476,2334,
11043,3315,
11179,3579,
11470,2634,
12101,2962,
12244,4148,
12270,2134,
12271,2135,
12331,1895,
12332,2692,
12342,2181,
12343,2223,
12382,1544,
13550,5749,
13551,4794,
13673,4493,
13674,5426,
13675,832,
13676,4837,
13690,2082,
13954,1485,
13955,5108,
14001,2170,
14223,1557,
14224,1458,
11528,6805,
14701,5499,
14703,2266,
14705,5499,
14707,2266,
14709,4238,
11099,5683,
15348,5820,
15349,909,
15351,5819,
15388,7816,
15389,9360,
15514,5946,
15515,5945,
15610,974,
17816,9967,
18933,935,
18959,1598,
18960,4648,
18961,1598,
18962,5820,
19400,9259,
2138,3456,
2139,3454,
4950,3456,
15590,2329,
9395,4743,
9396,4254,
10054,1345,
10055,5530,
10056,3101,
10057,1345,
10060,2872,
10159,3132,
11371,2902,
11399,3761,
11834,3455,
11835,9767,
11836,9543,
11966,8754,
13231,7765,
11967,3474,
12027,9168,
12029,2170,
12031,5268,
12097,2962,
12099,8376,
12108,4066,
12109,4064,
12110,2665,
12111,2666,
12132,4274,
12134,566,
12269,5131,
15591,8196,
12305,7054,
12306,9667,
11413,3669,
12359,4218,
12360,4217,
12361,1461,
12362,4219,
13141,4525,
13181,4553,
13182,4551,
13188,5621,
13189,5703,
13190,5798,
13320,6044,
13321,4617,
13706,4919,
13708,2088,
13961,765,
14075,2167,
14407,9718,
14668,9278,
14669,2343,
14671,9277,
15593,2330,
14677,9278,
14678,2343,
11529,3133,
14914,4290,
15157,5798,
15158,4555,
15338,5086,
15595,2332,
15597,2334,
17475,529,
17542,7822,
17543,7827,
19590,7580,
19591,9317,
13792,2905,
5683,7284,
5684,1458,
5685,1096,
5689,5541,
5690,566,
6265,1815,
6266,823,
6925,2060,
17552,7827,
11111,8432,
6927,5051,
8965,1357,
8966,1872,
8967,1356,
8968,1876,
9017,555,
9038,2797,
9039,2858,
10273,7918,
10275,3215,
10276,3216,
10277,3217,
10278,3218,
10279,7918,
10870,3455,
11089,7930,
11091,2226,
11093,5683,
11094,2226,
11095,4704,
11114,4392,
13953,10052,
12374,4230,
11115,608,
11121,609,
11123,608,
11124,4392,
11126,609,
11211,3592,
11212,3591,
11242,3622,
11243,3607,
19141,7395,
12392,5643,
11772,8592,
11841,1137,
12193,4110,
12220,3827,
12221,2095,
12335,5895,
12393,10256,
12395,2917,
12625,4619,
12819,1344,
12905,4427,
12906,566,
13132,4499,
13135,4519,
13239,3626,
13240,3626,
13241,1,
13324,4282,
13441,9550,
13528,9567,
13529,9567,
13530,9567,
13531,1812,
13533,4762,
12320,2693,
13566,5757,
13568,5757,
14028,4261,
14246,5347,
14594,7774,
14900,4255,
14901,460,
15253,8679,
15255,8679,
4951,10543,
12321,5256,
15421,2266,
15467,5916,
15468,5919,
15541,5967,
15580,2333,
15585,2329,
15586,2330,
15588,2332,
15589,2334,
15603,1577,
15604,2851,
16632,4439,
16656,6895,
17123,4236,
18539,3257,
18587,5735,
18588,5735,
18589,5288,
20525,10029,
20541,9791,
4160,6962,
4161,4304,
4162,914,
4163,6963,
4164,6962,
4621,2273,
5305,791,
6721,1979,
6781,2706,
6782,1697,
13232,4586,
7365,1923,
7366,3185,
9925,6268,
9926,2763,
9927,9263,
10659,403,
10660,4480,
10661,9172,
11069,4875,
11070,935,
11075,4272,
11553,3190,
12129,5388,
12130,4869,
12175,791,
12176,1358,
12177,791,
12178,6689,
12179,1112,
12347,7275,
12226,4128,
12229,2106,
12251,5108,
12252,2953,
12268,9756,
12308,1523,
12319,7079,
12348,7275,
12358,4218,
12928,5621,
13122,3487,
13123,7504,
13124,7504,
13144,4526,
13145,2216,
13169,4544,
13226,2259,
13227,2259,
13233,4585,
13236,8617,
13458,6309,
13496,2804,
13552,5246,
13553,5017,
13554,5088,
13559,9505,
13882,2992,
13883,9442,
13962,3426,
11503,2634,
15044,10005,
11530,10182,
13972,9639,
15048,5624,
13975,9639,
13976,4975,
13994,5060,
14120,2167,
14186,4484,
14187,915,
14602,8671,
14878,5464,
14895,5567,
14995,4309,
15041,5619,
15051,460,
13794,4986,
15608,3272,
15052,4555,
15066,768,
15073,2003,
15355,7745,
15356,3150,
15357,529,
15368,9602,
15371,5847,
15424,7874,
15478,7979,
15509,5940,
15510,2304,
15525,5958,
15561,5985,
15562,10502,
15605,1012,
15609,6007,
15821,2003,
16003,4884,
16345,10246,
16440,9833,
4703,3253,
16441,4941,
16520,2093,
17029,7362,
17157,5647,
17158,5647,
17537,7825,
17538,7825,
17539,7824,
17540,7827,
17541,7828,
17622,9514,
17625,3466,
17878,4309,
17879,1,
17880,792,
18371,3070,
18520,2376,
18521,8726,
18529,8732,
18542,8737,
18550,4968,
18558,10169,
18575,4511,
18576,8759,
18705,5288,
18769,3311,
5037,6048,
12751,4340,
18770,5053,
18771,8890,
19083,9096,
19084,9056,
19194,6024,
19197,6024,
19347,9235,
19348,6647,
19359,9244,
2175,2776,
2176,6317,
2178,4252,
2179,2018,
2181,474,
2241,10055,
2244,10073,
2247,10055,
2248,437,
5791,6848,
7223,7255,
7225,4623,
9857,1626,
9859,1625,
10654,3277,
10655,3279,
10657,3090,
10959,5431,
10964,2003,
11190,1818,
11192,6503,
11207,6507,
11237,3605,
11238,3605,
11270,3615,
11271,3613,
11296,3168,
11297,5761,
11298,3632,
11377,1535,
11378,3651,
11380,3660,
11381,3661,
11436,3615,
11437,3691,
11640,905,
11662,6026,
11663,3823,
12117,6295,
12120,2321,
12222,4122,
12223,4121,
12337,4208,
12338,5895,
12339,5290,
12340,3037,
12761,4,
12893,1980,
12894,1980,
12895,4622,
12896,1979,
12938,5657,
12939,1406,
13125,2213,
13143,4527,
13163,2223,
13164,4541,
13329,4423,
13330,1979,
13331,1979,
13425,4683,
13426,2085,
13427,1999,
13534,2032,
13535,1090,
13670,2769,
13375,4767,
14811,5524,
13671,4888,
13672,2076,
13890,1988,
13912,5004,
11707,3865,
14893,4815,
13915,5003,
13916,4978,
14060,7051,
14121,2167,
14541,10025,
14544,3470,
14807,582,
14810,9532,
12119,2170,
14894,909,
15057,5624,
15058,5622,
15059,4556,
15125,5672,
15141,2226,
15142,3510,
15282,601,
15431,5888,
15432,2285,
13795,2906,
17941,3474,
15617,1050,
15618,3277,
15633,3824,
15634,3823,
16255,4842,
16256,2846,
16346,6581,
4362,511,
17913,8203,
16874,6968,
16971,7228,
16972,7229,
17109,3432,
17572,7847,
17573,7848,
774,176,
388,125,
97,19,
7766,2419,
7767,2417,
18898,8958,
19098,8427,
19105,7878,
19106,8467,
19256,9182,
19266,6001,
19451,4230,
5393,9061,
6572,1348,
6573,1464,
10469,3307,
11304,3637,
11310,3638,
11311,3639,
11312,3637,
4364,912,
12138,4274,
12167,1985,
12168,5064,
12311,1523,
12312,3294,
12313,4184,
12334,2173,
12341,5290,
12617,2167,
12618,3117,
12619,5713,
12620,4244,
12622,795,
12623,4021,
12624,8886,
12848,4215,
13243,2268,
13244,2268,
13378,3313,
13379,3313,
13395,2663,
13421,4678,
13449,2012,
13450,4873,
13451,4873,
13452,2012,
13453,6255,
13465,5062,
13466,4732,
13477,4745,
13527,8917,
13415,6179,
12375,4229,
12142,6675,
13840,4600,
18029,3654,
13978,10206,
19443,6724,
1115,1510,
14754,4175,
13364,8487,
15106,5654,
11186,2769,
12772,7500,
15154,5701,
19096,9109,
13523,10131,
14088,5038,
15182,5801,
16244,2842,
19273,2344,
13113,1716,
18431,8659,
11392,3651,
18101,2341,
1836,436,
16978,532,
19881,5319,
2345,619,
2945,2778,
2471,174,
13049,4490,
8354,2502,
630,10,
18781,1189,
8624,2379,
3333,745,
13078,637,
4196,913,
14656,793,
1478,1668,
18921,8972,
10535,1376,
6205,1791,
1960,610,
3271,720,
19057,6330,
15552,2975,
20121,6239,
20444,4016,
1897,1296,
9240,5302,
8580,4463,
15512,2573,
2693,2034,
3142,927,
8688,2554,
4704,1173,
9547,3140,
8669,6707,
20971,10423,
2107,5404,
9013,3013,
3236,9036,
8549,2423,
5899,403,
1587,547,
6502,1906,
3279,721,
6538,1915,
5038,421,
13112,2394,
